packets_per_sec,bytes_per_sec,unique_ports,conn_rate,icmp_rate,rst_rate,rx_tx_ratio,label,bytes_per_packet,icmp_fraction,syn_fraction,port_scan_ratio,delta_packets,delta_ports,burst_score,port_accumulator
55.97231681819379,63610.66476714372,1,0.41465962165943715,0.005868242168602949,0.02227172170575481,0.4816719178232761,1,1136.47,0.0001,0.0074,2.41,0.0,0.0,0.0,0
66.72518812507325,62957.3490173331,1,0.5547269730232056,0.032187144645173985,0.009609547955709483,0.6185596891527914,1,943.53,0.0005,0.0083,1.8,0.0,0.0,0.0,0
28.5954965380413,61347.83977826105,1,0.11972875829671731,0.007013563020524673,0.023628482466232257,0.02299514072395277,1,2000.0,0.0002,0.0042,8.35,0.0,0.0,0.0,0
13.75814078320847,16223.245931684793,4,0.01,0.03457539667530723,0.03518968358997761,0.9819016882777959,0,1179.17,0.0025,0.0007,400.0,0.0,0.0,0.0,0
5.6462112392949635,9635.871580592773,11,0.8636812378282428,0.039294888667388436,0.06778692507544698,1.7983285484043217,0,1706.61,0.007,0.153,12.74,0.0,0.0,0.0,0
97.52464948540889,4890.184869993158,431,31.36586836078179,0.051942208208463264,22.73091634217723,0.5913878917608747,1,50.14,0.0005,0.3216,13.74,0.0,0.0,0.0,0
14.942061245737278,16261.74784977751,1,0.052166261150863924,0.0,0.0,8.65165393790182,0,1088.32,0.0,0.0035,19.17,0.0,0.0,0.0,0
21.927446751773928,11523.392998688767,1,0.0,0.0,0.00651167305471342,1.8169077625017171,0,525.52,0.0,0.0,0.0,0.0,0.0,0.0,0
26.226565505581792,5820.436114587166,14,1.138742421045697,0.050183464963642586,0.025752634138805488,1.3083593652161989,0,221.93,0.0019,0.0434,12.29,0.0,0.0,0.0,0
0.1,50.0,1,0.0,0.0,0.0,0.4976922333494018,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.013102907138816,2618.8276276607744,2,14.113497570822583,0.019417022421330418,2.8008534306178623,0.6515569239548692,1,60.88,0.0005,0.3281,0.14,0.0,0.0,0.0,0
83.23144607624184,6453.078560963729,298,23.408832687972893,0.025404093520672272,18.08514252232169,0.4812394790010419,1,77.53,0.0003,0.2812,12.73,0.0,0.0,0.0,0
6.612834857055045,8784.585127469267,9,0.9960054686828784,0.03599831940708222,0.051282736047563074,0.9929011262466672,0,1328.41,0.0054,0.1506,9.04,0.0,0.0,0.0,0
264.7733420678703,10292.399550813478,0,0.05902105364087253,278.8153076010775,0.01135146019862023,0.37805097349250094,1,38.87,1.0,0.0002,0.0,0.0,0.0,0.0,0
24.146920587502034,27712.951369822473,2,0.1405175140192551,0.0,0.0,2.232944413556409,0,1147.68,0.0,0.0058,14.23,0.0,0.0,0.0,0
20.217192893599425,8715.355166764353,7,0.06690700876522904,0.06988700936248637,0.04910534131624264,1.0046111620919567,0,431.09,0.0035,0.0033,104.62,0.0,0.0,0.0,0
0.1,949.3815752758909,1,0.0,0.0,0.0,2.4040649493002597,0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.48038201901325,3337.715235638388,1,15.29056587066936,0.015075068572770276,1.589178843990255,0.7689966594176985,1,78.57,0.0004,0.3599,0.07,0.0,0.0,0.0,0
0.1,4096.618277566447,2,0.711570403213602,0.0805862695793459,0.05703861541637315,1.2954873607959343,0,2000.0,0.8059,1.0,2.81,0.0,0.0,0.0,0
8.649851970537782,1285.5776620955264,0,0.0,0.0,0.0,1.4419614720942047,0,148.62,0.0,0.0,0.0,0.0,0.0,0.0,0
44.039139619523496,47601.52888177841,2,0.03376522113201037,0.0,0.011311954893433961,3.84002552734433,0,1080.89,0.0,0.0008,59.23,0.0,0.0,0.0,0
45.501891771825974,66027.84151971446,1,0.6782757544449617,0.01783382248852705,0.017479862567026484,0.564734532767006,1,1451.1,0.0004,0.0149,1.47,0.0,0.0,0.0,0
39.63221978335069,100.0,12,0.5533890772470447,0.04893394262017692,0.07672758915753648,1.021581796867801,0,2.52,0.0012,0.014,21.68,0.0,0.0,0.0,0
182.03617267969938,7366.410336188401,1,0.03780359123522756,203.4034068784258,0.0030938759692399377,0.26197176058460536,1,40.47,1.0,0.0002,26.45,0.0,0.0,0.0,0
30.79276964803423,23466.46408056788,1,0.02840260752744246,0.0,0.01716465204310409,0.5,0,762.08,0.0,0.0009,35.21,0.0,0.0,0.0,0
24.03306891261641,500.0,3,0.0,0.0,0.014839410536653294,5.5324175561891415,0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0
85.83186439265602,6195.542375789244,242,29.354070784405074,0.02979684652577383,21.54191045364355,0.4311425188202662,1,72.18,0.0003,0.342,8.24,0.0,0.0,0.0,0
4.095517716353012,38613.933539634934,3,0.06399916426900887,0.0,0.008805689321018257,2.6829752188670524,0,2000.0,0.0,0.0156,46.88,0.0,0.0,0.0,0
48.8443630555125,2931.5660553166654,2,18.016732921889847,0.007615819961430112,3.5287581693762817,1.2046128854556022,1,60.02,0.0002,0.3689,0.11,0.0,0.0,0.0,0
12.712187309938086,9986.240929977173,2,0.40701169603432236,0.02885226510673442,0.04676557993917506,1.0927409674336395,0,785.56,0.0023,0.032,4.91,0.0,0.0,0.0,0
4.7510624892926305,50.0,1,0.0,0.0,0.0,1.831696578714594,0,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0
32.48932972353077,19678.54491466775,3,0.11583035370905262,0.0,0.014603010312161806,7.49862539654171,0,605.69,0.0,0.0036,25.9,0.0,0.0,0.0,0
22.703664402011572,48887.52450508444,1,0.22106819089635577,0.0,0.00057470732772303,4.6510508147581495,0,2000.0,0.0,0.0097,4.52,0.0,0.0,0.0,0
7.1650062640234555,8519.03325152877,14,1.0425408835320649,0.069576826824744,0.02487890414263924,0.9994875950101398,0,1188.98,0.0097,0.1455,13.43,0.0,0.0,0.0,0
11.432119647628376,8891.762571816986,6,0.9675211837687067,0.046642518611473775,0.04637537930906598,1.2220969784976583,0,777.79,0.0041,0.0846,6.2,0.0,0.0,0.0,0
19.098666611286113,11176.480442754333,12,1.3951528517550589,0.030177873688252994,0.03312380042950554,1.0572752642062149,0,585.2,0.0016,0.073,8.6,0.0,0.0,0.0,0
10.48612714523881,4571.304684819576,10,0.25313146914166473,0.051654364037263784,0.021896712786460795,1.2664125761928684,0,435.94,0.0049,0.0241,39.51,0.0,0.0,0.0,0
9.617229503659747,16909.512720403105,4,0.01,0.06265736647114577,0.02352823397197222,0.8990047828914947,0,1758.25,0.0065,0.001,400.0,0.0,0.0,0.0,0
41.16613100546573,15347.68436375306,2,0.049047579472723535,0.0,0.001784535605065649,3.3944677548140914,0,372.82,0.0,0.0012,40.78,0.0,0.0,0.0,0
28.278814409998642,21476.02200568067,2,0.16179707575539415,0.0,0.023068512236723467,2.699365101147216,0,759.44,0.0,0.0057,12.36,0.0,0.0,0.0,0
44.225688161824834,4080.4290089995648,1,18.40551126250122,0.018179306627322034,0.4389872774186896,0.5184623159458289,1,92.26,0.0004,0.4162,0.05,0.0,0.0,0.0,0
25.80221476823956,4702.684273219503,4,1.0896409856604665,0.03673652498726471,0.033473136463421836,1.3256393484601643,0,182.26,0.0014,0.0422,3.67,0.0,0.0,0.0,0
32.91608815410852,8260.99212112942,2,0.0,0.0,0.015305631231316476,1.5524826504489155,0,250.97,0.0,0.0,0.0,0.0,0.0,0.0,0
52.203448034569604,11325.064357468702,3,0.1179562373772906,0.0,0.014920061737883503,6.628509766696938,0,216.94,0.0,0.0023,25.43,0.0,0.0,0.0,0
3.9016767033195694,50.0,0,0.0,0.0,0.0,2.7710718708601423,0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0
42.757308048028634,48811.439922117206,3,0.09115681235577221,0.0,0.005809302928542422,4.520544845326849,0,1141.59,0.0,0.0021,32.91,0.0,0.0,0.0,0
0.1,4325.215801272464,0,0.0,0.0,0.0,0.1,0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1,2929.728032185093,10,0.725963797726123,0.0262223969280479,0.0573941185127826,1.1486301767723022,0,2000.0,0.2622,1.0,13.77,0.0,0.0,0.0,0
8.336073374171807,8454.279727741003,6,0.5084424638486544,0.059396498464099334,0.03246870351633606,1.2037541278264592,0,1014.18,0.0071,0.061,11.8,0.0,0.0,0.0,0
8.612799350746744,1840.6775416135758,2,0.0,0.0,0.0,1.6620918085588408,0,213.71,0.0,0.0,0.0,0.0,0.0,0.0,0
7.9747779878333205,50.0,1,0.0,0.0,0.0,0.7256480991118167,0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0
63.345225295289616,73510.8143167648,2,0.45149788269231184,0.020002445624167586,0.016246733746422482,0.9589505956024792,1,1160.48,0.0003,0.0071,4.43,0.0,0.0,0.0,0
24.461800627967843,13714.977437997724,2,0.1789516077354813,0.0,0.005074314980382424,0.5,0,560.67,0.0,0.0073,11.18,0.0,0.0,0.0,0
18.935945804569315,100.0,5,0.6645531864645313,0.033664136414594883,0.038340122326718656,1.59285769095432,0,5.28,0.0018,0.0351,7.52,0.0,0.0,0.0,0
109.57366526766494,4961.901131290395,571,25.05891324152025,0.04086682037215221,23.2494931476803,0.6731676968628322,1,45.28,0.0004,0.2287,22.79,0.0,0.0,0.0,0
51.89476748384453,63945.708915461604,2,0.23963702893552385,0.007871951282362871,0.034111196951636315,0.0037479442474701854,1,1232.22,0.0002,0.0046,8.35,0.0,0.0,0.0,0
47.2533563774618,11426.9108502122,2,0.10092116926320895,0.0,0.01741589999842544,1.0513461267661781,0,241.82,0.0,0.0021,19.82,0.0,0.0,0.0,0
2.513472730109587,17475.11301788979,7,1.209381975173721,0.06743950999438014,0.05750514956333472,1.2184831038568427,0,2000.0,0.0268,0.4812,5.79,0.0,0.0,0.0,0
23.213394907309244,15538.42442213165,1,0.02116420291267314,0.0,0.0,3.773715868742802,0,669.37,0.0,0.0009,47.25,0.0,0.0,0.0,0
28.068621364054962,21846.133723398576,2,0.10958829592750641,0.0,0.012477850588468807,2.976178298228363,0,778.31,0.0,0.0039,18.25,0.0,0.0,0.0,0
75.61739684663407,62348.26133756983,3,0.9511487638266615,0.01409712005843506,0.02577973118308523,0.8552561639610585,1,824.52,0.0002,0.0126,3.15,0.0,0.0,0.0,0
325.6609360724692,6543.5911653854,0,0.0475370718981275,237.20201885609495,0.03715480239680246,0.42729732441242574,1,20.09,0.7284,0.0001,0.0,0.0,0.0,0.0,0
252.3359622392102,5691.17827871143,1,0.01674742886101855,192.85380872310716,0.024169012390838393,0.3796129358363808,1,22.55,0.7643,0.0001,59.71,0.0,0.0,0.0,0
54.231454097678935,34093.45308826518,2,0.12376338670416892,0.0,0.02427979769108453,1.938368089196047,0,628.67,0.0,0.0023,16.16,0.0,0.0,0.0,0
9.238148594872051,45561.948411457604,3,0.041379932342102625,0.0,0.0,5.73925173806921,0,2000.0,0.0,0.0045,72.5,0.0,0.0,0.0,0
0.1,3957.6300054332105,1,0.0,0.0,0.0,1.5815302792314894,0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.044040318868866,500.0,3,0.08467262095377673,0.0,0.005444798761233515,5.140147220740919,0,12.81,0.0,0.0022,35.43,0.0,0.0,0.0,0
7.242580526942519,2474.3236356513403,2,0.0,0.0,0.0,1.0047513798063443,0,341.64,0.0,0.0,0.0,0.0,0.0,0.0,0
17.427674301974324,4832.494176054119,8,0.5532658954230621,0.052912606286877696,0.031433517384219456,1.2589183815030565,0,277.29,0.003,0.0317,14.46,0.0,0.0,0.0,0
36.276740534773836,23619.49311408026,3,0.11316293114291748,0.0,0.002170161046816251,0.5,0,651.09,0.0,0.0031,26.51,0.0,0.0,0.0,0
41.45742399039037,3010.349095131213,1,24.073771469744067,0.014098714892592342,2.2058154966306627,0.22475191916864778,1,72.61,0.0003,0.5807,0.04,0.0,0.0,0.0,0
53.39640980170873,3501.690656853016,2,16.390606098646902,0.014995200652477213,3.049082036168264,0.8413393398079518,1,65.58,0.0003,0.307,0.12,0.0,0.0,0.0,0
2.4402158288417652,1561.5050970698082,1,0.0,0.0,0.0,0.4719907021034917,0,639.9,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1,13996.017994846934,8,0.923341574805372,0.03711088470234568,0.0390599055831001,1.49432183960755,0,2000.0,0.3711,1.0,8.66,0.0,0.0,0.0,0
0.1,50.0,2,0.0,0.0,0.0,0.5441174119720745,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.894426635723361,17126.012278679813,1,0.1003285784449092,0.0,0.0011017836378135158,4.127064421394827,0,1149.83,0.0,0.0067,9.97,0.0,0.0,0.0,0
304.39968834858854,9310.002969068437,1,0.07184120833560186,264.1845278025771,0.011127082878391776,0.32522632057716716,1,30.58,0.8679,0.0002,13.92,0.0,0.0,0.0,0
60.3697281809903,61295.963335469656,1,0.7028607374361848,0.006260850671457889,0.04076033433963592,0.5880490324386851,1,1015.34,0.0001,0.0116,1.42,0.0,0.0,0.0,0
27.82165867186846,10039.252167156223,3,0.46984994198900554,0.03619768917696108,0.03165902107078479,1.1660878887385846,0,360.84,0.0013,0.0169,6.39,0.0,0.0,0.0,0
0.1,19430.36128438682,9,0.670647049157135,0.05968906878496844,0.026232222908034612,1.2845425646050657,0,2000.0,0.5969,1.0,13.42,0.0,0.0,0.0,0
52.74037686824287,3968.9344113391744,1,0.09037901381072232,0.0,0.0026480356183768384,2.8163038495498443,0,75.25,0.0,0.0017,11.06,0.0,0.0,0.0,0
44.044980146968825,7298.718881548856,2,0.49191245791273813,0.04784932511467872,0.07644271788156953,0.8927212996923409,0,165.71,0.0011,0.0112,4.07,0.0,0.0,0.0,0
77.64894558586549,56787.15820631268,2,0.5144128704979094,0.0057955356259254244,0.01172540144436579,0.7174594353467402,1,731.33,0.0001,0.0066,3.89,0.0,0.0,0.0,0
11.815238575620636,18961.15595868089,1,0.04240060977662268,0.0,0.028034693279558057,3.4624484185890414,0,1604.81,0.0,0.0036,23.58,0.0,0.0,0.0,0
20.07631673364657,500.0,2,0.0,0.0,0.005294275139890803,3.8007888000914485,0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
18.144429744892573,11709.144287991805,6,0.278027964265679,0.02186998745975535,0.0261931302366326,1.6223276415762593,0,645.33,0.0012,0.0153,21.58,0.0,0.0,0.0,0
14.232360790993642,17831.476903398496,3,0.12461802823254353,0.0,0.004962989028861854,5.8697861489004985,0,1252.88,0.0,0.0088,24.07,0.0,0.0,0.0,0
14.209189000054929,50.0,2,0.0,0.0,0.0,1.9214507405553376,0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0
38.13869624970481,2848.0489325393246,2,11.407611849195733,0.01504093506584649,0.720680681912155,0.9826311048752083,1,74.68,0.0004,0.2991,0.18,0.0,0.0,0.0,0
21.29025411375325,22670.780870353497,12,1.1834336466645303,0.05229867823162026,0.08756758263986258,1.1468959241770689,0,1064.84,0.0025,0.0556,10.14,0.0,0.0,0.0,0
25.80108260695718,15826.062874313233,3,0.13226764365369686,0.0,0.0,1.9437789292229997,0,613.39,0.0,0.0051,22.68,0.0,0.0,0.0,0
55.60523980257558,75660.47802036788,3,0.20914513502894572,0.042002429805170646,0.025936434162432024,0.8593079127344571,1,1360.67,0.0008,0.0038,14.34,0.0,0.0,0.0,0
24.692549436488804,46667.1294905964,1,0.15311744436838554,0.0,0.0,0.5,0,1889.93,0.0,0.0062,6.53,0.0,0.0,0.0,0
70.27887432011877,75246.03965454471,2,0.6097276143667214,0.013763119700637755,0.021728106906305757,0.7534414844590628,1,1070.68,0.0002,0.0087,3.28,0.0,0.0,0.0,0
20.145077261539363,5829.004777493951,9,0.2408470913967281,0.06609761131724759,0.057600465980972265,0.49974688733690853,0,289.35,0.0033,0.012,37.37,0.0,0.0,0.0,0
12.056665848694683,6092.5607082292245,5,1.3126740171288775,0.05679617148980862,0.053716691550378316,1.1267673844433694,0,505.33,0.0047,0.1089,3.81,0.0,0.0,0.0,0
20.21861125756377,2012.8881005358462,6,0.37459018880865363,0.06108660009264782,0.06271686676531865,1.1717636806296543,0,99.56,0.003,0.0185,16.02,0.0,0.0,0.0,0
19.343062247146122,15821.390406848524,9,0.5439692903404365,0.061534167230868034,0.052003392759869475,1.7551236967125077,0,817.94,0.0032,0.0281,16.55,0.0,0.0,0.0,0
0.1,261.3653507536046,1,0.0,0.0,0.0,0.8515818750315939,0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.10825907389523,44594.28079778955,2,0.04665830420834987,0.0,0.008257929529736894,0.5,0,1307.43,0.0,0.0014,42.86,0.0,0.0,0.0,0
4.489665884842073,2326.9590881114427,2,0.0,0.0,0.0,1.9910546048087854,0,518.29,0.0,0.0,0.0,0.0,0.0,0.0,0
24.935858121564706,10780.218836196122,12,0.9086365791143121,0.03086326574240707,0.04112196727162488,1.2888301768869812,0,432.32,0.0012,0.0364,13.21,0.0,0.0,0.0,0
45.591935431284035,4031.498646159104,8,1.382472222594064,0.024618207702803756,0.0509261992958828,0.9402905457354703,0,88.43,0.0005,0.0303,5.79,0.0,0.0,0.0,0
1.3370166961424366,1832.8976878964559,0,0.0,0.0,0.0,1.7096793090914897,0,1370.89,0.0,0.0,0.0,0.0,0.0,0.0,0
16.400229709688738,7918.11924922822,4,0.9299039284027548,0.08185824178245615,0.048560028151204235,1.1303622928513928,0,482.81,0.005,0.0567,4.3,0.0,0.0,0.0,0
71.26095849655653,5440.575864272885,1,72.43401055041514,0.021957061275227167,0.2744291574318569,0.9452118312204177,1,76.35,0.0003,1.0,0.01,0.0,0.0,0.0,0
8.752939045735069,12774.668058465399,13,1.0754621904467703,0.06797110560285233,0.07694646483227117,1.5352722590799468,0,1459.47,0.0078,0.1229,12.09,0.0,0.0,0.0,0
49.96634959208795,14599.877902052502,4,0.6477866185716664,0.06323895178861033,0.0394698660696777,1.1042682778341075,0,292.19,0.0013,0.013,6.17,0.0,0.0,0.0,0
2.9128305152549547,3273.3801508121924,0,0.0,0.0,0.0,2.95727086327856,0,1123.78,0.0,0.0,0.0,0.0,0.0,0.0,0
73.76639168332876,5108.372275791009,2,54.84676771462156,0.020298972080676006,0.16313933114033108,0.8239094641786449,1,69.25,0.0003,0.7435,0.04,0.0,0.0,0.0,0
262.4435538383228,10340.862905282189,0,0.03963845253513213,253.14233035136724,0.02385702485968564,0.3309918233399226,1,39.4,0.9646,0.0002,0.0,0.0,0.0,0.0,0
29.294843991633858,71550.79972198555,2,0.4462317133287158,0.008920194492328207,0.005765998953579878,0.011905500473049299,1,2000.0,0.0003,0.0152,4.48,0.0,0.0,0.0,0
80.42872654324167,5398.693906869974,1,71.00795176301213,0.019926087021532854,0.6140487454074245,0.7983435363980907,1,67.12,0.0002,0.8829,0.01,0.0,0.0,0.0,0
50.871497688829685,25220.09750753655,2,0.0,0.0,0.009405560350451106,3.761553869288808,0,495.76,0.0,0.0,0.0,0.0,0.0,0.0,0
11.581391203409103,9462.514882409887,11,0.826876281495251,0.014472647223075584,0.04919315226931975,0.9526132286386162,0,817.04,0.0012,0.0714,13.3,0.0,0.0,0.0,0
254.91335300552444,9548.589337266036,1,0.05267974603715934,239.440325136807,0.028545519583330767,0.32676437189853824,1,37.46,0.9393,0.0002,18.98,0.0,0.0,0.0,0
5.2415485287818955,4004.0871273973253,2,0.0,0.0,0.0,2.113585516011376,0,763.91,0.0,0.0,0.0,0.0,0.0,0.0,0
49.49740406087749,68779.98379027945,2,0.5158785929327331,0.007924326351608132,0.01802262770381886,0.8672122020462586,1,1389.57,0.0002,0.0104,3.88,0.0,0.0,0.0,0
33.652868929387964,3399.5633947990414,2,14.487494821506836,0.001544433479064732,3.5450540380104028,0.9227021387020764,1,101.02,0.0,0.4305,0.14,0.0,0.0,0.0,0
38.34838692139984,26366.34950177541,3,0.06689748188888005,0.0,0.0,7.175428072590308,0,687.55,0.0,0.0017,44.84,0.0,0.0,0.0,0
73.71541525373405,6064.597367056246,1,60.18518415273327,0.0234647943363523,0.5432776481700106,0.9551138768801722,1,82.27,0.0003,0.8165,0.02,0.0,0.0,0.0,0
3.6832825312691617,2574.859540278155,1,0.0,0.0,0.0,0.1,0,699.07,0.0,0.0,0.0,0.0,0.0,0.0,0
30.68960533880601,56175.16601732177,2,0.27329904609081657,0.01096697742180823,0.028922514769745777,0.01739838114769412,1,1830.43,0.0004,0.0089,7.32,0.0,0.0,0.0,0
0.1,50.0,2,0.0,0.0,0.0,2.2045764170575515,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.302728294941794,58715.60781098965,2,0.28970968286840293,0.012503441257416096,0.024124231581988682,0.003982441828964998,1,2000.0,0.0004,0.0102,6.9,0.0,0.0,0.0,0
92.09790871139153,5507.836483316119,478,25.866178388357323,0.10229818399172663,20.78992954474308,0.7724555674451732,1,59.8,0.0011,0.2809,18.48,0.0,0.0,0.0,0
45.27080484665392,4140.781526481637,2,55.590331082566976,0.02536807629262251,0.43439774998524106,0.9462767731876217,1,91.47,0.0006,1.0,0.04,0.0,0.0,0.0,0
78.0241949454027,59467.50543966336,2,0.41038211503825917,0.0152061473409956,0.011548403527201791,0.6608542080250399,1,762.17,0.0002,0.0053,4.87,0.0,0.0,0.0,0
303.32167939321624,7583.304041122585,1,0.055759995109476226,277.94606359407555,0.027170004347155993,0.35145218136463896,1,25.0,0.9163,0.0002,17.93,0.0,0.0,0.0,0
30.627817136737164,7926.6182537462155,1,0.1232451445219904,0.0,0.011458604308247088,3.8359182100855285,0,258.8,0.0,0.004,8.11,0.0,0.0,0.0,0
46.172084719149986,12140.626548584074,4,2.151992553639693,0.05556665879141009,0.02381809895224029,1.1561657905216365,0,262.94,0.0012,0.0466,1.86,0.0,0.0,0.0,0
37.333650176367065,28005.992507204388,3,0.19364292794664972,0.0,0.006058148568829898,4.4464791643845585,0,750.15,0.0,0.0052,15.49,0.0,0.0,0.0,0
0.1,5894.2857066921315,1,0.8632983551388468,0.06580681163569407,0.06045687521498061,1.2241823326861565,0,2000.0,0.6581,1.0,1.16,0.0,0.0,0.0,0
4.477670661988942,6647.411304631404,12,0.7349869692507551,0.05938721319241549,0.06091587519699906,1.398757838934384,0,1484.57,0.0133,0.1641,16.33,0.0,0.0,0.0,0
45.91426362961805,59043.859534495736,2,0.2483503582091171,0.0072748866004161555,0.026054370191303883,0.007232000083753179,1,1285.96,0.0002,0.0054,8.05,0.0,0.0,0.0,0
22.575458710062485,12114.49421164797,8,0.29365807430591917,0.044525920083644636,0.05970606566126282,1.1558779501474188,0,536.62,0.002,0.013,27.24,0.0,0.0,0.0,0
23.288712837154844,44166.4954538749,2,0.2122424409299822,0.0,0.0,0.5,0,1896.48,0.0,0.0091,9.42,0.0,0.0,0.0,0
22.03466797631134,1282.7847483768428,14,0.3297348922493918,0.01680224237160624,0.036563045204775886,1.169766625216204,0,58.22,0.0008,0.015,42.46,0.0,0.0,0.0,0
55.91678794918007,64382.7063752622,1,0.7436066703650408,0.0,0.008673462342346552,0.6241001436099778,1,1151.4,0.0,0.0133,1.34,0.0,0.0,0.0,0
1.7154518154781435,2107.883481018196,11,1.3218716988602472,0.013990426165316393,0.02275898338294696,0.6383533492699812,0,1228.76,0.0082,0.7706,8.32,0.0,0.0,0.0,0
19.600525358189646,8473.932298040058,10,1.2556190222844734,0.059309935483325596,0.07212012583005573,1.3676313104213276,0,432.33,0.003,0.0641,7.96,0.0,0.0,0.0,0
87.09697479489132,6176.404171684489,1,64.32530549768919,0.031132155838337474,0.33992011340777606,0.7943020035548496,1,70.91,0.0004,0.7385,0.02,0.0,0.0,0.0,0
13.42192738773722,1746.2286957206925,1,0.2395772152812251,0.0,0.019333300208640006,3.5446034611035007,0,130.1,0.0,0.0178,4.17,0.0,0.0,0.0,0
1.0,25968.51961581086,3,0.167472206125024,0.0,0.0,5.479556617214069,0,2000.0,0.0,0.1675,17.91,0.0,0.0,0.0,0
